seed,agent,K,F,T,stakes,structure,total_reward,total_penalty,utility,cognitive_cost,cost_adjusted_utility,dual_picks,dual_rate,dual_rate_cond,E_abs_mean,expansions,contractions,revisions,contract_evals,steps_factor,steps_tabular
0,UCB1,100,5,80,0.0,unstructured,-7.006050389780644,0.0,-7.006050389780644,2.48,-9.486050389780644,0.0,0.0,0.0,1.8928581193760579,0.0,0.0,0.0,0.0,0.0,0.0
0,HierBayes,100,5,80,0.0,unstructured,33.67440621242215,0.0,33.67440621242215,3.75,29.92440621242215,0.0,0.0,0.0,4.942620550566402,0.0,0.0,0.0,0.0,80.0,0.0
0,RW-Feature,100,5,80,0.0,unstructured,-6.058252107563663,0.0,-6.058252107563663,1.1600000000000001,-7.218252107563663,0.0,0.0,0.0,9.935769634609095,0.0,0.0,0.0,0.0,80.0,0.0
0,LatentFactorEM,100,5,80,0.0,unstructured,48.73867197090703,0.0,48.73867197090703,55.449999999999996,-6.711328029092968,0.0,0.0,0.0,46.74772270230709,0.0,0.0,0.0,0.0,80.0,0.0
0,Dot,100,5,80,1.0,structured,-0.04222753491831721,130.86781704096867,-130.91004457588699,0.09,-131.000044575887,10.0,0.125,0.13333333333333333,6.637620445685222,0.0,0.0,0.0,0.0,0.0,0.0
0,Linear,100,5,80,1.0,structured,65.59133328124221,253.17725644988096,-187.58592316863874,9.707,-197.29292316863874,0.0,0.0,0.0,9.371435130492145,0.0,0.0,0.0,0.0,0.0,0.0
0,Thompson-Factor,100,5,80,1.0,structured,80.85335372471128,4224.075718272453,-4143.222364547742,1.3499999999999999,-4144.572364547742,49.0,0.6125,0.6266666666666667,29.674026615780253,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-Full,100,5,80,1.0,structured,60.663321940987515,5.982739077786681e-06,60.66331595824844,1.774,58.88931595824844,14.0,0.175,0.047619047619047616,0.34816137419965104,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,100,5,80,1.0,structured,36.194818358709256,0.49310123054543786,35.70171712816382,1.729,33.97271712816382,0.0,0.0,0.0,0.5149277343669048,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoTest,100,5,80,1.0,structured,60.58272887857596,0.060687137778882405,60.52204174079708,1.72,58.80204174079708,12.0,0.15,0.08695652173913043,0.3496192370246591,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoUpdate,100,5,80,1.0,structured,56.6936999539326,0.2550596266597133,56.438640327272886,1.729,54.709640327272886,18.0,0.225,0.08,0.40346532365399035,0.0,0.0,0.0,0.0,80.0,0.0
0,UCB1,100,5,80,1.0,structured,0.8014077867499778,0.6013937658426121,0.20001402090736575,2.48,-2.2799859790926345,10.0,0.125,0.12857142857142856,3.470166082199911,0.0,0.0,0.0,0.0,0.0,0.0
0,HierBayes,100,5,80,1.0,structured,69.0127496624303,1423.1644115740778,-1354.1516619116476,3.75,-1357.9016619116476,28.0,0.35,0.35443037974683544,18.21049747393408,0.0,0.0,0.0,0.0,80.0,0.0
0,RW-Feature,100,5,80,1.0,structured,62.174928265682425,609.2798302591772,-547.1049019934948,1.1960000000000002,-548.3009019934948,37.0,0.4625,0.46153846153846156,13.476210713877794,0.0,0.0,0.0,0.0,80.0,0.0
0,LatentFactorEM,100,5,80,1.0,structured,55.925548743288324,518.3171407406346,-462.39159199734627,55.449999999999996,-517.8415919973463,0.0,0.0,0.0,10.828779657218881,0.0,0.0,0.0,0.0,80.0,0.0
0,Dot,100,5,80,1.0,unstructured,6.275225074504385,19.591360311925584,-13.3161352374212,0.09,-13.4061352374212,9.0,0.1125,0.10256410256410256,5.512263111839111,0.0,0.0,0.0,0.0,0.0,0.0
0,Linear,100,5,80,1.0,unstructured,101.21883967481543,7.335403260696147,93.88343641411927,9.707,84.17643641411928,73.0,0.9125,0.9411764705882353,1.581032482000515,0.0,0.0,0.0,0.0,0.0,0.0
0,Thompson-Factor,100,5,80,1.0,unstructured,37.03836506170156,4801.715854737837,-4764.677489676135,1.3499999999999999,-4766.027489676136,1.0,0.0125,0.01282051282051282,24.993914862951694,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-Full,100,5,80,1.0,unstructured,32.4542163918223,0.3939585996805438,32.060257792141755,1.756,30.304257792141755,11.0,0.1375,0.0,0.34947647073849064,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,100,5,80,1.0,unstructured,4.881350063706575,0.10851054883037406,4.7728395148762015,1.729,3.0438395148762014,6.0,0.075,0.0,0.37941712324137006,0.0,0.0,0.0,0.0,80.0,0.0
